eyeBlinkLeft,eyeBlinkRight,eyeSquintLeft,eyeSquintRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeWideLeft,eyeWideRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,jawForward,jawLeft,jawOpen,jawRight,mouthLeft,mouthRight,mouthFrownLeft,mouthFrownRight,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthDimpleLeft,mouthDimpleRight,mouthRollUpper,mouthRollLower,mouthShrugUpper,mouthLowerDown,mouthShrugLower,mouthFunnel,mouthPucker,mouthCompress,mouthUpperOut,FaceSneer,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,mouthUpperUpRight,mouthUpperUpLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthPressLeft,mouthPressRight,mouthClose,tongueOut
0.021314,0.02139,-0,-0,0.011998,0.011998,0,0.141491,0,0,0.141568,0,0,0,0.084905,0.084905,0.034747,0.058114,0.058114,-0.00072053913,0.000097349286,0.0065567344,-0.000001343129,0.0000034148234,-0.0012242026,0.0075473576,0.0017621934,0.31542525,0.314971,0.00042581,0.00056099985,0.08221904,0.098129734,0.0006885212,0.00014188979,0.00064976234,0.0061181644,0.000032520853,0.022970032,0.028402675,-0.000000011878821,-0.00019739661,0.00000000062522887,0.00040362868,0.11294086,0.11264486,-0.0004763687,-0.0005276771,0.00048617914,0.00048617902,0.003616143,0.003913671,-0.0006835833,-0.0009989236,0.006220158,-0.000015001035
0.088847,0.08909,-0,-0,0.05143,0.05143,0,0.151118,0,0,0.151173,0,0,0,0.083322,0.083322,0.040858,0.060779,0.060779,-0.0012161853,0.00015072525,0.0057410374,-0.0000018839273,0.00003918969,-0.00082367705,0.0043401257,0.00016309496,0.3159337,0.31585371,0.0001549432,0.000277278,0.07924514,0.094589986,0.0005446845,0.000053049065,0.0003227163,0.006007553,-0.00027027493,0.016874246,0.011138942,-0.000000011956761,-0.00012503238,0.0000000006096695,0.00036458974,0.11325844,0.113141686,-0.00051907357,-0.00048474316,0.00042531628,0.00042531645,0.0028465576,0.0030903164,-0.0010802317,-0.0014017671,0.0054036975,-0.000014205958
0.326596,0.327078,-0,-0,0.101325,0.101325,0,0.147417,0,0,0.147426,0,0,0,0.082452,0.082452,0.046451,0.062165,0.062165,-0.0014671488,0.00008742884,0.0047717467,-0.0000025430218,0.00006485282,-0.000848901,0.0015492709,-0.00014316919,0.31368473,0.31381533,-0.0000013867393,0.000106890686,0.06506719,0.07944286,0.00033806777,-0.0002410626,0.0002122838,0.0054251836,-0.00012519117,0.014031157,0.007398542,-0.0000000120787895,-0.00012645498,0.00000000065437816,0.000406374,0.10621184,0.10634151,-0.00036428217,-0.00018335972,0.00039027998,0.0003902802,0.0026367698,0.0028500818,-0.0013269726,-0.0016586818,0.004693508,-0.000013033528
0.72124,0.721469,-0,-0,0.14431,0.14431,0,0.136959,0,0,0.136909,0,0,0,0.082524,0.082524,0.050096,0.060923,0.060923,-0.0014498634,0.00020669866,0.00776631,-0.0000024908995,0.00008238583,-0.0011485945,0.00022575003,-0.0000010100193,0.3074499,0.30779073,0.00009271875,0.00017163996,0.04223512,0.056141593,-0.00029829843,-0.00039908756,0.000457271,0.0050371,0.0002931808,0.012673829,0.007875066,-0.00000001207137,-0.00027995533,0.0000000007565804,0.000653625,0.11835812,0.11869292,-0.00003803149,0.00021737441,0.00037630403,0.00037630415,0.0024671536,0.0027999803,-0.0011461182,-0.0014965702,0.005779255,-0.0000135309565
0.999997,0.999997,-0,-0,0.163073,0.163072,0,0.130808,0,0,0.130714,0,0,0,0.08206,0.082061,0.056727,0.058285,0.058285,-0.0016908487,0.00068811607,0.030735675,-0.000000679046,0.000083031555,-0.0018087588,0.000022215885,0.00013173581,0.3027526,0.30320176,0.0002545137,0.0002293624,0.024437943,0.036010284,-0.0008745892,-0.0005504852,0.0009457506,0.0043796804,0.0015787305,0.009910129,0.0058159083,-0.000000012189697,-0.00071893947,0.0000000008576626,0.0012336844,0.12604477,0.12650615,0.00009168871,0.00045541255,0.00043303525,0.0004330353,0.0010944996,0.0016547553,-0.00031329598,-0.00061882194,0.0040128864,-0.000012738175
0.968701,0.96871,-0,-0,0.150748,0.150748,0,0.135517,0,0,0.135433,0,0,0,0.081733,0.081734,0.064484,0.055168,0.055168,-0.0016678264,0.00059763156,0.077344134,-0.0000002902234,0.00002496447,-0.0016855509,0.0007771157,0.00001208717,0.30031213,0.30075154,0.00019035768,0.00017547421,0.009100141,0.018028917,-0.00041497964,-0.00041421875,0.0009857817,0.0039009089,0.0026875967,0.006342355,0.0049303137,-0.0000000123727215,-0.0008857888,0.0000000009730613,0.0010457658,0.12489166,0.12525356,0.000031445175,0.00038907584,0.0004822932,0.00048229343,0.0009973869,0.0014991835,-0.00011261646,-0.0003513191,0.004220076,-0.000010792457
0.693833,0.694021,-0,-0,0.120181,0.120181,0,0.135684,0,0,0.135655,0,0,0,0.081302,0.081302,0.070981,0.054006,0.054006,-0.00121086,0.0010001259,0.08176325,0.0000024739938,-0.00016062737,-0.001650699,0.002953161,-0.0006776175,0.27781174,0.2788112,0.00010999292,-0.00003400352,0.0064627863,0.0134949805,0.001010302,0.00075419154,0.0011400897,0.0057080532,0.0028579873,0.04498733,0.037518024,-0.000000013015821,-0.0009025701,0.0000000012082508,0.0006617964,0.10634158,0.10667355,0.0003106231,0.00029642135,0.0006241144,0.0006241145,0.0009854827,0.0017590728,0.0009494396,0.0004861625,0.017539822,-0.000012947916
0.369841,0.370202,-0,-0,0.080774,0.080774,0,0.129692,0,0,0.129722,0,0,0,0.081432,0.081432,0.067734,0.056276,0.056276,-0.00044142362,0.0016349913,0.06736582,0.0000029371222,-0.00014998914,-0.0012689116,0.0044812593,-0.000022255757,0.23179948,0.23313437,0.00015448406,-0.000009122305,0.017848615,0.025907842,-0.000020904932,0.00066245534,0.0015971037,0.006606338,0.0021642693,0.12838452,0.17355245,-0.0000000141062575,-0.0005339596,0.0000000015077701,0.001458978,0.07836853,0.078609034,0.000718914,0.0004406795,0.0006819749,0.00068197504,0.0017674956,0.002662288,0.0008140821,0.00013082195,0.048147257,-0.00001637432
0.190736,0.190963,-0,-0,0.041626,0.041626,0,0.117231,0,0,0.117319,0,0,0,0.081241,0.081241,0.05928,0.061676,0.061676,-0.0002817316,0.0013673813,0.06801988,0.0000021736942,-0.0001167595,0.00033074245,0.006050401,0.0018751587,0.18696003,0.18824893,-0.000082595274,-0.00018757116,0.02359129,0.03291586,-0.0004922175,0.00068513956,0.0015890459,0.005605845,0.0017071245,0.20439953,0.30252862,-0.00000001515647,-0.00054882804,0.0000000016713432,0.0012135098,0.055864878,0.055870805,0.00048279297,0.000228432,0.00085058325,0.0008505833,0.0023757797,0.0030042678,0.000589001,0.00008523371,0.06416398,-0.0000048596485
0.07174,0.071841,-0,-0,0.011548,0.011548,0,0.109306,0,0,0.109426,0,0,0,0.081101,0.081101,0.049072,0.067199,0.067199,-0.0013671918,0.0011689076,0.07523918,0.0000017150151,-0.000090607304,0.0009370982,0.007321017,0.002672103,0.15708117,0.15796128,-0.00039852038,-0.00058109406,0.024025664,0.033371493,-0.00058174925,0.0002237754,0.00180698,0.008772111,0.0022037937,0.25697273,0.38904166,-0.000000015780786,-0.001042601,0.0000000017930892,0.0012647731,0.05521341,0.055115234,0.00032950193,0.000028423034,0.0007756343,0.0007756344,0.0015990827,0.0020550862,0.00065236446,0.00027903542,0.074432105,0.000004980575
0.013141,0.013182,-0,-0,0,0,0,0.102975,0,0,0.103095,0,0.000521,0.000521,0.08106,0.08106,0.042844,0.069986,0.069986,-0.0014267182,0.0011560912,0.082904145,0.0000010529566,-0.000027580083,0.00083112856,0.00834156,0.0034228526,0.16773206,0.16836914,-0.0005080197,-0.00066322833,0.03664258,0.04820075,-0.0006963732,0.0003009541,0.0017253291,0.008387559,0.001959968,0.2417457,0.43544436,-0.000000016331226,-0.0008976965,0.0000000017732111,0.001203597,0.053707972,0.05376945,0.0005375473,0.00022124033,0.00059263135,0.0005926314,0.0014764685,0.0018587448,0.0010766555,0.0006517349,0.08187185,0.000001852899
0.005025,0.005034,-0,-0,0,0,0,0.10111,0,0,0.101204,0,0.000527,0.000527,0.08165,0.08165,0.041217,0.070328,0.070328,-0.001429229,0.0007734094,0.09961139,0.0000007457202,-0.000019343373,0.000013967045,0.008784128,0.0038024732,0.18493854,0.18543503,-0.00044480246,-0.00056181196,0.0436486,0.056123115,-0.00022797752,-0.000010984018,0.0016306508,0.007163679,0.0023479038,0.23102225,0.439362,-0.000000016848325,-0.0002993294,0.0000000017152559,0.0005091566,0.051859397,0.052085605,0.0005852282,0.00037653837,0.00044356385,0.0004435639,0.0008097533,0.0010430925,0.0017139474,0.001344665,0.09351082,-0.0000028723916
0.001896,0.001911,-0,-0,0,0,0,0.099139,0,0,0.099212,0,0.000425,0.000425,0.080879,0.080879,0.051105,0.070854,0.070854,-0.0016657328,0.00042145606,0.10911879,0.0000014630323,0.000018035867,-0.0005693566,0.0077821873,0.0033107807,0.19895202,0.19950116,-0.00033009518,-0.00045761373,0.038668375,0.04957073,0.00040475,0.000057029538,0.0013412563,0.009227278,0.003041178,0.22682524,0.42054865,-0.000000017076204,0.000029106624,0.0000000016987158,-0.00033315038,0.047043417,0.04754231,0.00061338674,0.00054407865,0.0004071702,0.00040717027,-0.000158865,0.00005692616,0.0023503536,0.002082957,0.10398123,-0.0000063317566
0.003209,0.003241,-0,-0,0,0,0,0.100042,0,0,0.100103,0,0.000244,0.000244,0.078159,0.078159,0.071493,0.073242,0.073242,-0.0012998553,0.00039841514,0.10519293,0.0000013227154,0.00006860278,-0.0010755998,0.0052221753,0.0019301057,0.20842007,0.20923571,-0.00015186891,-0.00026643928,0.027494587,0.036012683,0.00025192415,-0.0005857395,0.0016429285,0.011500756,0.0042206915,0.22147784,0.36828804,-0.000000016815203,0.000008493662,0.0000000016965392,-0.0004318771,0.04201269,0.042655066,0.0007386459,0.00076954067,0.0003834708,0.00038347102,-0.0009953696,-0.00077663176,0.0027199425,0.002510175,0.103532255,-0.0000049317023
0.005285,0.005321,-0,-0,0,0,0,0.10238,0,0,0.102431,0,0.00009,0.00009,0.07268,0.07268,0.102983,0.078638,0.078638,-0.00018835627,0.00017032959,0.07531593,0.0000000023565008,0.000111385685,-0.0005966374,0.0029244553,0.00071306515,0.21718428,0.21824214,0.00004477054,-0.000011686236,0.013633469,0.018293284,0.0005441508,-0.0009419946,0.0017070556,0.027699701,0.0026230244,0.16383928,0.29518262,-0.000000015820742,-0.000233965,0.0000000015657966,-0.00015690783,0.0510042,0.05144398,0.0007247301,0.0006138985,0.0002628161,0.00026281635,0.0008298326,0.0012048073,0.002555252,0.002442236,0.07423932,-0.0000018841056
